locid,ndowid,timestamp,lng,lat,hdop,species,mgmtarea,deviceid
5,5,11/7/2015 12:00,-141.73405,62.67012,1,Lynx,Tetlin Refuge,ATS
5,5,11/7/2015 16:00,-141.73986,62.66763,1,Lynx,Tetlin Refuge,ATS
5,5,11/7/2015 20:00,-141.7339,62.66783,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/8/2015 0:00,-141.73374,62.66812,1.3,Lynx,Tetlin Refuge,ATS
5,5,11/8/2015 4:00,-141.74198,62.64399,1.7,Lynx,Tetlin Refuge,ATS
5,5,11/8/2015 8:00,-141.73455,62.66799,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/8/2015 12:00,-141.73529,62.66815,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/8/2015 16:01,-141.74183,62.66645,1.3,Lynx,Tetlin Refuge,ATS
5,5,11/8/2015 20:00,-141.7429,62.66608,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/9/2015 0:00,-141.75701,62.66443,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/9/2015 4:00,-141.77777,62.64418,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/9/2015 8:01,-141.74081,62.66696,1.5,Lynx,Tetlin Refuge,ATS
5,5,11/9/2015 12:00,-141.72586,62.66759,1,Lynx,Tetlin Refuge,ATS
5,5,11/9/2015 16:00,-141.71594,62.66721,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/9/2015 20:00,-141.70988,62.67186,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/10/2015 0:00,-141.71034,62.66817,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/10/2015 8:00,-141.71627,62.66719,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/10/2015 12:01,-141.7135,62.66776,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/10/2015 16:01,-141.6966,62.6697,1,Lynx,Tetlin Refuge,ATS
5,5,11/11/2015 0:01,-141.65536,62.66687,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/11/2015 4:00,-141.67642,62.6695,1,Lynx,Tetlin Refuge,ATS
5,5,11/11/2015 8:00,-141.69183,62.67087,0.7,Lynx,Tetlin Refuge,ATS
5,5,11/11/2015 12:01,-141.6929,62.65731,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/11/2015 16:01,-141.69442,62.64759,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/12/2015 0:01,-141.69961,62.64286,0.7,Lynx,Tetlin Refuge,ATS
5,5,11/12/2015 4:00,-141.73127,62.63044,1,Lynx,Tetlin Refuge,ATS
5,5,11/12/2015 20:01,-141.68598,62.66086,1,Lynx,Tetlin Refuge,ATS
5,5,11/13/2015 0:00,-141.68623,62.66105,1,Lynx,Tetlin Refuge,ATS
5,5,11/13/2015 4:00,-141.68583,62.66146,1,Lynx,Tetlin Refuge,ATS
5,5,11/13/2015 12:00,-141.70259,62.65787,1,Lynx,Tetlin Refuge,ATS
5,5,11/13/2015 16:01,-141.72222,62.65641,1,Lynx,Tetlin Refuge,ATS
5,5,11/13/2015 20:00,-141.76744,62.6426,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/14/2015 0:02,-141.7579,62.64671,1,Lynx,Tetlin Refuge,ATS
5,5,11/14/2015 16:01,-141.7622,62.6436,1,Lynx,Tetlin Refuge,ATS
5,5,11/14/2015 20:01,-141.76091,62.64358,1.5,Lynx,Tetlin Refuge,ATS
5,5,11/15/2015 0:00,-141.7608,62.64376,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/15/2015 4:00,-141.76075,62.6442,1.3,Lynx,Tetlin Refuge,ATS
5,5,11/15/2015 8:00,-141.76098,62.64476,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/15/2015 12:00,-141.76359,62.64284,1,Lynx,Tetlin Refuge,ATS
5,5,11/15/2015 16:00,-141.76251,62.63325,1.7,Lynx,Tetlin Refuge,ATS
5,5,11/15/2015 20:00,-141.7593,62.63409,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/16/2015 0:02,-141.75892,62.63452,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/16/2015 4:00,-141.75329,62.63584,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/16/2015 8:00,-141.74241,62.65024,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/16/2015 12:00,-141.74435,62.66607,1.8,Lynx,Tetlin Refuge,ATS
5,5,11/16/2015 16:00,-141.73208,62.67232,1.7,Lynx,Tetlin Refuge,ATS
5,5,11/16/2015 20:00,-141.7207,62.67416,1,Lynx,Tetlin Refuge,ATS
5,5,11/17/2015 0:00,-141.73234,62.6699,1.3,Lynx,Tetlin Refuge,ATS
5,5,11/17/2015 8:01,-141.69549,62.67147,1.6,Lynx,Tetlin Refuge,ATS
5,5,11/17/2015 12:01,-141.73898,62.66885,1,Lynx,Tetlin Refuge,ATS
5,5,11/17/2015 20:01,-141.74894,62.67017,1,Lynx,Tetlin Refuge,ATS
5,5,11/18/2015 4:01,-141.73867,62.67073,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/18/2015 8:00,-141.7285,62.67492,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/18/2015 12:00,-141.72201,62.6708,1,Lynx,Tetlin Refuge,ATS
5,5,11/18/2015 16:00,-141.7169,62.66724,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/18/2015 20:00,-141.71713,62.66719,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/19/2015 4:01,-141.71696,62.66759,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/19/2015 8:01,-141.7151,62.6671,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/19/2015 12:00,-141.68005,62.66477,1,Lynx,Tetlin Refuge,ATS
5,5,11/19/2015 16:00,-141.67759,62.66734,1,Lynx,Tetlin Refuge,ATS
5,5,11/19/2015 20:01,-141.68203,62.66811,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/20/2015 0:00,-141.68196,62.6679,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/20/2015 4:00,-141.67207,62.66952,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/20/2015 8:01,-141.68141,62.67007,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/20/2015 12:00,-141.67669,62.67423,1,Lynx,Tetlin Refuge,ATS
5,5,11/20/2015 16:00,-141.66395,62.66617,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/21/2015 0:01,-141.658,62.65942,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/21/2015 4:00,-141.66052,62.66204,1,Lynx,Tetlin Refuge,ATS
5,5,11/21/2015 8:01,-141.66043,62.66321,1,Lynx,Tetlin Refuge,ATS
5,5,11/21/2015 12:01,-141.6625,62.66179,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/21/2015 16:00,-141.66001,62.66089,1.6,Lynx,Tetlin Refuge,ATS
5,5,11/21/2015 20:00,-141.66001,62.66133,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/22/2015 0:01,-141.67295,62.66855,1,Lynx,Tetlin Refuge,ATS
5,5,11/22/2015 4:00,-141.6737,62.6683,1,Lynx,Tetlin Refuge,ATS
5,5,11/22/2015 8:01,-141.67474,62.66871,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/22/2015 12:01,-141.67669,62.66983,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/22/2015 16:00,-141.67059,62.67047,1,Lynx,Tetlin Refuge,ATS
5,5,11/22/2015 20:00,-141.67237,62.67002,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/23/2015 0:02,-141.67691,62.669,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/23/2015 12:01,-141.68553,62.66159,1,Lynx,Tetlin Refuge,ATS
5,5,11/23/2015 16:02,-141.70098,62.65696,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/23/2015 20:00,-141.79264,62.65107,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/24/2015 4:01,-141.70156,62.65661,1.6,Lynx,Tetlin Refuge,ATS
5,5,11/24/2015 8:00,-141.699,62.65749,1.5,Lynx,Tetlin Refuge,ATS
5,5,11/24/2015 16:01,-141.7033,62.65724,1,Lynx,Tetlin Refuge,ATS
5,5,11/24/2015 20:00,-141.69392,62.65535,1.5,Lynx,Tetlin Refuge,ATS
5,5,11/25/2015 0:02,-141.68392,62.6594,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/25/2015 4:01,-141.7164,62.67513,1,Lynx,Tetlin Refuge,ATS
5,5,11/25/2015 8:00,-141.72315,62.67132,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/25/2015 12:00,-141.68531,62.66109,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/25/2015 16:00,-141.68972,62.66223,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/25/2015 20:00,-141.68981,62.66225,1,Lynx,Tetlin Refuge,ATS
5,5,11/26/2015 0:00,-141.68984,62.66226,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/26/2015 12:01,-141.68675,62.66139,0.8,Lynx,Tetlin Refuge,ATS
5,5,11/26/2015 16:00,-141.70983,62.65156,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/26/2015 20:01,-141.7489,62.64473,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/27/2015 0:00,-141.80035,62.6477,1,Lynx,Tetlin Refuge,ATS
5,5,11/27/2015 4:00,-141.76411,62.6469,1,Lynx,Tetlin Refuge,ATS
5,5,11/27/2015 8:00,-141.75083,62.64469,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/27/2015 12:00,-141.76023,62.64556,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/27/2015 16:00,-141.75572,62.64596,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/27/2015 20:02,-141.75573,62.65041,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/28/2015 0:00,-141.75793,62.65008,1.3,Lynx,Tetlin Refuge,ATS
5,5,11/28/2015 8:01,-141.77037,62.65083,1.5,Lynx,Tetlin Refuge,ATS
5,5,11/28/2015 12:00,-141.79582,62.64736,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/28/2015 16:01,-141.7774,62.64581,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/28/2015 20:00,-141.77239,62.6472,1.1,Lynx,Tetlin Refuge,ATS
5,5,11/29/2015 0:01,-141.76945,62.64397,1,Lynx,Tetlin Refuge,ATS
5,5,11/29/2015 4:01,-141.74374,62.63637,1.3,Lynx,Tetlin Refuge,ATS
5,5,11/29/2015 8:00,-141.77091,62.6435,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/29/2015 12:00,-141.75271,62.6478,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/29/2015 16:00,-141.74745,62.6478,0.9,Lynx,Tetlin Refuge,ATS
5,5,11/30/2015 0:01,-141.74745,62.64818,1.4,Lynx,Tetlin Refuge,ATS
5,5,11/30/2015 4:00,-141.74676,62.64959,1.5,Lynx,Tetlin Refuge,ATS
5,5,11/30/2015 12:00,-141.7629,62.64554,1.2,Lynx,Tetlin Refuge,ATS
5,5,11/30/2015 16:01,-141.75366,62.64215,1.3,Lynx,Tetlin Refuge,ATS
5,5,12/1/2015 0:01,-141.75119,62.64156,1,Lynx,Tetlin Refuge,ATS
5,5,12/4/2015 8:04,-141.77183,62.64353,0.9,Lynx,Tetlin Refuge,ATS
5,5,12/4/2015 12:00,-141.75404,62.64114,1,Lynx,Tetlin Refuge,ATS
5,5,12/4/2015 20:01,-141.70643,62.65772,1.7,Lynx,Tetlin Refuge,ATS
5,5,12/22/2015 8:13,-141.75531,62.6371,1,Lynx,Tetlin Refuge,ATS
5,5,12/22/2015 12:01,-141.76762,62.64427,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/22/2015 20:01,-141.79928,62.64816,1,Lynx,Tetlin Refuge,ATS
5,5,12/23/2015 0:00,-141.78959,62.64959,0.9,Lynx,Tetlin Refuge,ATS
5,5,12/23/2015 4:01,-141.78228,62.64426,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/23/2015 8:00,-141.77552,62.64629,0.8,Lynx,Tetlin Refuge,ATS
5,5,12/23/2015 12:00,-141.75793,62.6422,1,Lynx,Tetlin Refuge,ATS
5,5,12/23/2015 16:00,-141.75317,62.64289,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/23/2015 20:00,-141.74986,62.64325,1,Lynx,Tetlin Refuge,ATS
5,5,12/24/2015 0:00,-141.75015,62.6436,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/24/2015 4:00,-141.75195,62.64679,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/24/2015 8:00,-141.74943,62.6444,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/24/2015 12:00,-141.73661,62.63838,1,Lynx,Tetlin Refuge,ATS
5,5,12/24/2015 16:00,-141.75726,62.64825,1.5,Lynx,Tetlin Refuge,ATS
5,5,12/24/2015 20:00,-141.75889,62.64543,1.3,Lynx,Tetlin Refuge,ATS
5,5,12/25/2015 4:01,-141.75874,62.64547,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/25/2015 8:00,-141.75885,62.64477,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/25/2015 12:00,-141.74581,62.64587,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/25/2015 16:00,-141.71932,62.65029,1.4,Lynx,Tetlin Refuge,ATS
5,5,12/25/2015 20:00,-141.68196,62.65937,1.7,Lynx,Tetlin Refuge,ATS
5,5,12/26/2015 0:01,-141.66024,62.66782,1.7,Lynx,Tetlin Refuge,ATS
5,5,12/26/2015 4:00,-141.6815,62.66462,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/26/2015 12:00,-141.67471,62.66916,1.4,Lynx,Tetlin Refuge,ATS
5,5,12/26/2015 16:01,-141.68873,62.67475,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/26/2015 20:00,-141.69712,62.67021,1,Lynx,Tetlin Refuge,ATS
5,5,12/27/2015 0:00,-141.7005,62.67189,0.8,Lynx,Tetlin Refuge,ATS
5,5,12/27/2015 4:00,-141.72514,62.67276,1.3,Lynx,Tetlin Refuge,ATS
5,5,12/27/2015 8:00,-141.72616,62.67071,1,Lynx,Tetlin Refuge,ATS
5,5,12/27/2015 12:00,-141.72612,62.6739,1.4,Lynx,Tetlin Refuge,ATS
5,5,12/27/2015 16:00,-141.74424,62.66441,0.8,Lynx,Tetlin Refuge,ATS
5,5,12/27/2015 20:01,-141.74198,62.66516,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/28/2015 0:00,-141.74282,62.6645,1,Lynx,Tetlin Refuge,ATS
5,5,12/28/2015 4:00,-141.74269,62.66532,1,Lynx,Tetlin Refuge,ATS
5,5,12/28/2015 8:00,-141.74971,62.67,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/28/2015 12:00,-141.73138,62.66735,0.8,Lynx,Tetlin Refuge,ATS
5,5,12/28/2015 16:01,-141.71716,62.66714,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/28/2015 20:00,-141.71566,62.66708,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/29/2015 0:00,-141.71711,62.66573,0.9,Lynx,Tetlin Refuge,ATS
5,5,12/29/2015 4:00,-141.72384,62.6575,1,Lynx,Tetlin Refuge,ATS
5,5,12/29/2015 8:00,-141.74638,62.65139,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/29/2015 12:00,-141.75019,62.65087,1.3,Lynx,Tetlin Refuge,ATS
5,5,12/29/2015 16:00,-141.76309,62.64816,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/30/2015 4:01,-141.75714,62.64198,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/30/2015 8:00,-141.75459,62.64142,0.8,Lynx,Tetlin Refuge,ATS
5,5,12/30/2015 12:00,-141.74313,62.64104,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/30/2015 16:00,-141.73626,62.64589,1.2,Lynx,Tetlin Refuge,ATS
5,5,12/30/2015 20:00,-141.73771,62.64519,1.1,Lynx,Tetlin Refuge,ATS
5,5,12/31/2015 0:00,-141.7378,62.64522,1,Lynx,Tetlin Refuge,ATS
5,5,12/31/2015 4:00,-141.73803,62.6453,0.9,Lynx,Tetlin Refuge,ATS
5,5,12/31/2015 8:00,-141.75221,62.64636,0.8,Lynx,Tetlin Refuge,ATS
5,5,12/31/2015 12:00,-141.75572,62.65067,1.5,Lynx,Tetlin Refuge,ATS
5,5,12/31/2015 16:01,-141.77606,62.65112,1.8,Lynx,Tetlin Refuge,ATS
5,5,12/31/2015 20:00,-141.78005,62.64793,1.2,Lynx,Tetlin Refuge,ATS
5,5,1/1/2016 0:00,-141.77873,62.64719,1.5,Lynx,Tetlin Refuge,ATS
5,5,1/1/2016 4:00,-141.77885,62.64736,1.2,Lynx,Tetlin Refuge,ATS
5,5,1/1/2016 8:01,-141.77877,62.64733,1.2,Lynx,Tetlin Refuge,ATS
5,5,1/1/2016 12:00,-141.77342,62.65053,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/1/2016 16:00,-141.76518,62.65629,1.3,Lynx,Tetlin Refuge,ATS
5,5,1/1/2016 20:00,-141.7349,62.66793,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/2/2016 0:00,-141.6593,62.6631,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/2/2016 4:00,-141.65956,62.66317,0.9,Lynx,Tetlin Refuge,ATS
5,5,1/2/2016 8:00,-141.72227,62.667,1.2,Lynx,Tetlin Refuge,ATS
5,5,1/2/2016 12:00,-141.73246,62.66947,1.6,Lynx,Tetlin Refuge,ATS
5,5,1/2/2016 16:00,-141.7098,62.66925,1.4,Lynx,Tetlin Refuge,ATS
5,5,1/2/2016 20:01,-141.69961,62.66005,1,Lynx,Tetlin Refuge,ATS
5,5,1/4/2016 15:00,-141.70182,62.65664,0.9,Lynx,Tetlin Refuge,ATS
5,5,1/5/2016 20:01,-141.7201,62.67183,1,Lynx,Tetlin Refuge,ATS
5,5,1/6/2016 16:01,-141.77435,62.63819,1.4,Lynx,Tetlin Refuge,ATS
5,5,1/7/2016 4:01,-141.77114,62.6384,1.3,Lynx,Tetlin Refuge,ATS
5,5,1/7/2016 8:01,-141.77227,62.63862,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/7/2016 12:00,-141.77941,62.63584,1.2,Lynx,Tetlin Refuge,ATS
5,5,1/7/2016 16:00,-141.76489,62.64238,1,Lynx,Tetlin Refuge,ATS
5,5,1/7/2016 17:00,-141.70251,62.65701,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/7/2016 20:00,-141.75886,62.64554,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/7/2016 21:01,-141.70162,62.65689,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/8/2016 0:00,-141.75843,62.64514,0.8,Lynx,Tetlin Refuge,ATS
5,5,1/8/2016 4:00,-141.75881,62.64544,0.8,Lynx,Tetlin Refuge,ATS
5,5,1/8/2016 8:00,-141.76748,62.64599,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/8/2016 12:00,-141.75927,62.64251,1,Lynx,Tetlin Refuge,ATS
5,5,1/9/2016 21:02,-141.66448,62.66421,1.1,Lynx,Tetlin Refuge,ATS
5,5,1/10/2016 1:01,-141.68344,62.66673,1.3,Lynx,Tetlin Refuge,ATS
6,6,4/9/2015 16:00,-143.945,63.46377,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/9/2015 20:00,-143.93043,63.46335,1.7,Lynx,Tetlin Refuge,ATS
6,6,4/10/2015 0:00,-143.9113,63.45759,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/10/2015 4:00,-143.88153,63.45057,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/10/2015 8:00,-143.87336,63.44693,1,Lynx,Tetlin Refuge,ATS
6,6,4/10/2015 12:00,-143.87329,63.44686,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/10/2015 16:00,-143.87382,63.44724,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/10/2015 20:00,-143.87219,63.44734,1.7,Lynx,Tetlin Refuge,ATS
6,6,4/11/2015 0:00,-143.87275,63.44616,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/11/2015 4:00,-143.87242,63.44688,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/11/2015 8:00,-143.90159,63.46132,1.4,Lynx,Tetlin Refuge,ATS
6,6,4/11/2015 12:00,-143.93724,63.47139,1.6,Lynx,Tetlin Refuge,ATS
6,6,4/11/2015 16:01,-143.91838,63.4803,1,Lynx,Tetlin Refuge,ATS
6,6,4/11/2015 20:00,-143.88908,63.48929,1.3,Lynx,Tetlin Refuge,ATS
6,6,4/12/2015 0:00,-143.87409,63.49269,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/12/2015 4:01,-143.86842,63.48839,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/12/2015 12:01,-143.83988,63.48403,1.5,Lynx,Tetlin Refuge,ATS
6,6,4/12/2015 16:00,-143.83946,63.48418,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/12/2015 20:00,-143.84515,63.48336,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/13/2015 0:00,-143.84704,63.4825,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/13/2015 4:00,-143.85758,63.47873,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/13/2015 8:00,-143.91069,63.48756,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/13/2015 12:00,-143.91175,63.48638,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/13/2015 16:00,-143.93426,63.47663,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/13/2015 20:00,-143.94189,63.46104,1,Lynx,Tetlin Refuge,ATS
6,6,4/14/2015 0:01,-143.92808,63.4916,1,Lynx,Tetlin Refuge,ATS
6,6,4/14/2015 4:00,-143.90873,63.48279,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/14/2015 8:00,-143.88992,63.46602,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/14/2015 12:00,-143.88073,63.46663,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/14/2015 16:00,-143.84674,63.48255,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/14/2015 20:00,-143.84674,63.48256,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/15/2015 0:00,-143.83595,63.49039,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/15/2015 4:00,-143.81906,63.48566,1.5,Lynx,Tetlin Refuge,ATS
6,6,4/15/2015 8:00,-143.85411,63.48529,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/15/2015 12:00,-143.85411,63.48527,1.4,Lynx,Tetlin Refuge,ATS
6,6,4/15/2015 16:00,-143.85548,63.48499,1,Lynx,Tetlin Refuge,ATS
6,6,4/16/2015 0:00,-143.90159,63.48332,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/16/2015 8:00,-143.9363,63.4587,1,Lynx,Tetlin Refuge,ATS
6,6,4/16/2015 12:00,-143.89488,63.45601,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/16/2015 16:00,-143.89358,63.45567,1,Lynx,Tetlin Refuge,ATS
6,6,4/16/2015 20:00,-143.88005,63.45631,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/17/2015 0:00,-143.87261,63.45499,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/17/2015 4:00,-143.8388,63.44934,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/17/2015 8:00,-143.84643,63.46895,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/17/2015 12:00,-143.83686,63.47793,1,Lynx,Tetlin Refuge,ATS
6,6,4/17/2015 16:00,-143.83763,63.47648,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/17/2015 20:00,-143.83966,63.47697,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/18/2015 0:00,-143.83972,63.47695,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/18/2015 4:01,-143.8681,63.47312,1.3,Lynx,Tetlin Refuge,ATS
6,6,4/18/2015 8:00,-143.86604,63.472,1,Lynx,Tetlin Refuge,ATS
6,6,4/18/2015 12:00,-143.89572,63.4728,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/18/2015 16:00,-143.90487,63.47303,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/18/2015 20:00,-143.92471,63.47451,1.4,Lynx,Tetlin Refuge,ATS
6,6,4/19/2015 0:00,-143.93075,63.4722,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/19/2015 4:00,-143.93357,63.47993,1.3,Lynx,Tetlin Refuge,ATS
6,6,4/19/2015 8:00,-143.92112,63.48999,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/19/2015 12:00,-143.92407,63.49036,1,Lynx,Tetlin Refuge,ATS
6,6,4/19/2015 16:02,-143.92829,63.48825,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/19/2015 20:00,-143.91442,63.4905,1.5,Lynx,Tetlin Refuge,ATS
6,6,4/20/2015 0:00,-143.91334,63.49031,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/20/2015 4:00,-143.91349,63.49032,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/20/2015 8:00,-143.90847,63.48394,1,Lynx,Tetlin Refuge,ATS
6,6,4/20/2015 12:00,-143.91831,63.48299,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/20/2015 16:00,-143.94352,63.47569,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/20/2015 20:00,-143.92491,63.4725,1.5,Lynx,Tetlin Refuge,ATS
6,6,4/21/2015 0:00,-143.88233,63.47647,1,Lynx,Tetlin Refuge,ATS
6,6,4/21/2015 4:00,-143.88909,63.49082,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/21/2015 8:00,-143.89724,63.47981,1,Lynx,Tetlin Refuge,ATS
6,6,4/21/2015 12:00,-143.90695,63.48008,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/21/2015 16:00,-143.91313,63.4802,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/22/2015 0:00,-143.89077,63.43477,1,Lynx,Tetlin Refuge,ATS
6,6,4/22/2015 4:00,-143.85818,63.43864,1,Lynx,Tetlin Refuge,ATS
6,6,4/22/2015 8:00,-143.84762,63.44106,1,Lynx,Tetlin Refuge,ATS
6,6,4/22/2015 12:00,-143.83598,63.44389,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/22/2015 16:00,-143.83752,63.44384,1,Lynx,Tetlin Refuge,ATS
6,6,4/23/2015 0:00,-143.82542,63.44785,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/23/2015 4:00,-143.82519,63.45333,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/23/2015 8:02,-143.81161,63.45061,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/23/2015 12:00,-143.84632,63.45157,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/23/2015 16:00,-143.85319,63.45264,1.2,Lynx,Tetlin Refuge,ATS
6,6,4/23/2015 20:00,-143.86878,63.45542,1.1,Lynx,Tetlin Refuge,ATS
6,6,4/24/2015 0:00,-143.88404,63.46206,1,Lynx,Tetlin Refuge,ATS
6,6,4/24/2015 4:00,-143.88816,63.46985,1,Lynx,Tetlin Refuge,ATS
6,6,4/24/2015 8:00,-143.90809,63.46879,0.9,Lynx,Tetlin Refuge,ATS
6,6,4/24/2015 12:00,-143.90809,63.46868,0.8,Lynx,Tetlin Refuge,ATS
6,6,4/24/2015 16:00,-143.90808,63.46873,1.2,Lynx,Tetlin Refuge,ATS
